company,year,netprofitmargin,grossprofit,revenue,netincome,costandexpenses,costofgoodsandservices,netproft,ebit,interest,ebt,proftaftertax,grossprofitmargin,YoY Revenue Change %,date,Sector
TSLA,2020,237.2436583,30260285.54,30867000,73230000,126096.0595,606714.4555,25597333.88,30134189.49,19679.0391,30114510.45,4517176.567,98.03442364,106309.1586,10/10/2020,Automotive Technology
AAPL,2022,67.15901223,17143809.6,17332000,11640000,18600.1286,188190.4004,14538705.46,17125209.47,20850.1057,17104359.37,2565653.905,98.91420263,189406.7794,1/6/2022,Technology
AAPL,2020,99.84448444,55723870.4,57229000,57140000,1667564.546,1505129.6,45856702.07,54056305.85,107244.5958,53949061.26,8092359.189,97.36998794,57292.78163,1/8/2020,Technology
AAPL,2021,168.3774834,18050955.54,18120000,30510000,802660.6686,69044.4626,14638559.51,17248294.87,26460.1468,17221834.72,2583275.208,99.61895992,181165.5353,7/22/2021,Technology
GOOG,2021,114.072669,29951701.02,30577000,34880000,335597.4747,625298.9757,25151550.14,29616103.55,26044.5666,29590058.98,4438508.848,97.95500221,107318.37,7/15/2021,Technology
META,2021,290.9404029,37348927.07,38324000,111500000,215387.1876,975072.9291,31491991.34,37133539.88,84138.3074,37049401.58,5557410.236,97.45571201,85604.29757,10/16/2021,Communication Service
ORCL,2022,73.24255383,51927850.73,53316000,39050000,1232636.633,1388149.265,43011174.51,50695214.1,93832.3264,50601381.78,7590207.266,97.39637395,61504.98725,12/9/2022,Technology
META,2021,150.0754818,11091225.73,11261000,16900000,248187.8379,169774.2681,9201476.686,10843037.89,17771.2051,10825266.69,1623790.003,98.49236952,291573.164,3/28/2021,Communication Service
NVDA,2022,222.4707637,50224347.02,50964000,113380000,2168628.592,739652.9823,40773617.87,48055718.43,86756.224,47968962.2,7195344.33,98.54867557,64348.07119,3/7/2022,Technology
NVDA,2023,249.2196525,39831601.66,40687000,101400000,1899374.633,855398.3378,32184244.9,37932227.03,68409.5057,37863817.52,5679572.629,97.89761266,80626.80463,2/13/2023,Technology
GOOG,2021,64.65845827,42379420.88,43289000,27990000,738641.642,909579.1181,35368907.6,41640779.24,30299.7053,41610479.53,6241571.93,97.8988216,75774.50623,9/7/2021,Technology
MSFT,2020,197.6902661,27090222.72,27882000,55120000,1062600.199,791777.2819,22116334.18,26027622.52,8405.8423,26019216.68,3902882.502,97.1602565,117701.1441,9/11/2020,Technology
ORCL,2023,144.9662636,14824409.11,14969000,21700000,520907.5189,144590.895,12143127.4,14303501.59,17469.3481,14286032.24,2142904.836,99.03406443,219322.2393,6/23/2023,Technology
META,2020,269.9935166,51165693.82,52442000,141590000,87945.9696,1276306.184,43411230.19,51077747.85,5712.3243,51072035.52,7660805.328,97.56625189,62531.69788,5/5/2020,Communication Service
MSFT,2023,78.24242206,54634665.98,55622000,43520000,1491701.061,987334.024,45158117.49,53142964.92,15767.8721,53127197.04,7969079.557,98.22492175,58950.94207,12/3/2023,Technology
NFLX,2023,115.4357067,7460181.691,7528000,8690000,168669.157,67818.3087,6185035.8,7291512.534,14999.8288,7276512.706,1091476.906,99.09911917,436208.6477,8/14/2023,Entertainment
META,2020,219.4921259,42654735.59,43751000,96030000,652303.0154,1096264.412,35637223.65,42002432.57,76287.0981,41926145.47,6288921.821,97.49431005,74973.28975,11/10/2020,Communication Service
ORCL,2021,217.4571312,58644694.23,58784000,127830000,2861155.346,139305.7704,47358180.37,55783538.88,68032.5688,55715506.31,8357325.947,99.76302094,55774.58322,7/28/2021,Technology
META,2020,231.6798,28073796.42,28807000,66740000,501837.4689,733203.5848,23384623.64,27571958.95,60637.0112,27511321.94,4126698.29,97.45477285,113918.5198,5/17/2020,Communication Service
NVDA,2022,210.3411719,41023728.28,41504000,87300000,887795.0803,480271.7168,34033409.81,40135933.2,96627.5481,40039305.65,6005895.848,98.84283029,79037.70962,12/25/2022,Technology
MSFT,2020,283.5106383,5599697.653,5640000,15990000,256963.6526,40302.3467,4529881.376,5342734.001,13461.7935,5329272.207,799390.8311,99.28541938,582263.7411,5/21/2020,Technology
BABA,2023,267.3519372,51572029.91,51853000,138630000,1074127.789,280970.0914,42892845.49,50497902.12,35730.957,50462171.16,7569325.674,99.45814111,63243.13347,3/15/2023,Consumer Discretionary
GOOG,2023,132.7148222,22329406.56,22635000,30040000,1036129.2,305593.438,18068652.51,21293277.36,36039.115,21257238.25,3188585.737,98.6499075,145008.5266,11/16/2023,Technology
TSLA,2020,187.6159484,32649830.45,32881000,61690000,646733.4561,231169.5547,27150836.61,32003096.99,60936.2742,31942160.72,4791324.107,99.29695096,99791.47228,11/8/2020,Automotive Technology
NFLX,2023,69.70224865,48850822.84,49941000,34810000,1532519.469,1090177.162,40204751.94,47318303.37,18595.2059,47299708.16,7094956.224,97.81706982,65668.23652,5/6/2023,Entertainment
NVDA,2023,174.5757545,9798420.861,9841000,17180000,408120.9616,42579.1387,7981264.181,9390299.9,577.3338,9389722.566,1408458.385,99.56732915,333659.9329,11/12/2023,Technology
META,2020,236.3031712,58912080.76,58937000,139270000,2875871.317,24919.2413,47582007.51,56036209.44,57377.0716,55978832.37,8396824.856,99.95771885,55629.53323,6/10/2020,Communication Service
AAPL,2020,58.9576667,26544983.98,27189000,16030000,331658.4135,644016.0204,22257524.37,26213325.57,28002.7751,26185322.79,3927798.419,97.63133613,120703.689,1/11/2020,Technology
BABA,2020,247.9524046,50072801.32,50425000,125030000,1840219.196,352198.6759,40923062.15,48232582.13,87803.1303,48144779,7221716.85,99.30153956,65036.96579,7/16/2020,Consumer Discretionary
ORCL,2022,190.5812143,52975412.33,53956000,102830000,330468.3213,980587.6717,44719104.68,52644944.01,34232.6145,52610711.39,7891606.709,98.18261607,60774.25866,7/6/2022,Technology
NVDA,2022,63.56067883,24956272.18,24984000,15880000,1052757.936,27727.8175,20311368.47,23903514.25,7786.6388,23895727.61,3584359.141,99.8890177,131365.3979,3/13/2022,Technology
AMZN,2023,241.8522659,22596850.62,23258000,56250000,373859.0377,661149.3808,18870999.07,22222991.58,21816.2033,22201175.38,3330176.307,97.15732487,141121.5797,7/25/2023,Consumer Discretionary
ORCL,2023,140.8276297,43258727.75,44416000,62550000,388610.8285,1157272.252,36341455.7,42870116.92,115463.1567,42754653.76,6413198.065,97.39446989,73849.28629,3/2/2023,Technology
NVDA,2020,214.6925379,10103990.06,10359000,22240000,119067.6535,255009.9448,8468065.859,9984922.402,22491.9791,9962430.423,1494364.563,97.53827643,316970.3253,4/11/2020,Technology
AAPL,2022,208.4131578,24369669.89,24533000,51130000,1121303.447,163330.1077,19714440.02,23248366.45,54907.5939,23193458.85,3479018.828,99.33424323,133782.1791,5/25/2022,Technology
TSLA,2022,61.44674997,42718003.43,43615000,26800000,1574962.294,896996.5659,34936582.9,41143041.14,41178.9056,41101862.23,6165279.335,97.94337598,75207.38278,6/5/2022,Automotive Technology
MSFT,2023,229.2337917,12513185.92,12725000,29170000,503692.1128,211814.0848,10201402.58,12009493.8,7843.7066,12001650.1,1800247.514,98.33544924,258016.4244,6/19/2023,Technology
NFLX,2020,98.96766038,18782522.62,18986000,18790000,146793.8471,203477.3807,15801276.66,18635728.77,45991.5282,18589737.24,2788460.587,98.92827673,172897.5508,12/8/2020,Entertainment
GOOG,2023,256.1547132,16538345.44,16857000,43180000,495143.5892,318654.5646,13627340.06,16043201.85,11037.0649,16032164.78,2404824.717,98.10966029,194746.7402,6/9/2023,Technology
AMZN,2022,153.6560813,10684950.06,10927000,16790000,372457.3765,242049.9438,8757672.982,10312492.68,9347.995,10303144.68,1545471.703,97.78484539,300488.5879,3/21/2022,Consumer Discretionary
ORCL,2020,162.635881,47276229.41,47468000,77200000,1712904.1,191770.588,38696141.87,45563325.31,38452.5276,45524872.78,6828730.918,99.59600028,69094.64692,10/28/2020,Technology
ORCL,2021,51.09287734,57409198.2,58012000,29640000,941814.993,602801.8027,47952964.3,56467383.2,52131.0918,56415252.11,8462287.817,98.96090153,56518.13935,1/16/2021,Technology
AAPL,2023,170.7245527,50736781.08,51135000,87300000,804585.5807,398218.9232,42390793.56,49932195.5,60673.6562,49871521.84,7480728.276,99.22124001,64132.55109,1/31/2023,Technology
BABA,2021,93.40301974,42130605.33,43050000,40210000,1316484.283,919394.6691,34659922.12,40814121.05,37742.0855,40776378.96,6116456.844,97.86435617,76195.73751,8/31/2021,Consumer Discretionary
MSFT,2020,200.1368457,25551345.47,26307000,52650000,946639.2326,755654.5251,20898820.6,24604706.24,17858.4812,24586847.76,3688027.164,97.12755341,124753.8982,2/22/2020,Technology
META,2023,202.2335605,27651566.86,28027000,56680000,696190.4034,375433.137,22854294.7,26955376.46,67970.9263,26887405.53,4033110.83,98.66045907,117091.6902,8/1/2023,Communication Service
AMZN,2022,135.6991407,26480498.04,26883000,36480000,332936.41,402501.9607,22205028.32,26147561.63,23998.9047,26123562.72,3918534.409,98.50276397,122078.7561,7/26/2022,Consumer Discretionary
TSLA,2023,84.54449497,48758915.22,49264000,41650000,1878983.68,505084.7763,39808252.65,46879931.54,46693.1326,46833238.41,7024985.762,98.9747386,66572.04247,4/1/2023,Automotive Technology
ORCL,2022,186.9610076,50068605.29,51369000,96040000,1665197.531,1300394.71,41138495.22,48403407.76,5178.0832,48398229.68,7259734.452,97.46852244,63839.95406,8/28/2022,Technology
META,2021,206.0564521,15621899.53,16049000,33070000,71498.6612,427100.469,13217521.89,15550400.87,375.1217,15550025.75,2332503.862,97.33877208,204556.4583,11/20/2021,Communication Service
TSLA,2022,83.1746488,54690996.24,55666000,46300000,1554322.297,975003.759,45116679.22,53136673.94,58227.7998,53078446.14,7961766.922,98.24847526,58904.26652,11/6/2022,Automotive Technology
MSFT,2022,240.1915178,43861540.07,44069000,105850000,1701819.695,207459.9271,35782017.31,42159720.38,63229.4283,42096490.95,6314473.643,99.52923841,74431.56414,5/5/2022,Technology
BABA,2023,285.6641658,36710091.81,37054000,105850000,1423324.524,343908.195,29937122.98,35286767.28,66622.6042,35220144.68,5283021.702,99.07187296,88541.75258,1/10/2023,Consumer Discretionary
NFLX,2022,155.592272,52338572.16,53261000,82870000,1615790.856,922427.8356,43071258.46,50722781.31,50712.5311,50672068.78,7600810.317,98.26809892,61568.60367,4/8/2022,Entertainment
AAPL,2020,86.38497653,6318152.845,6390000,5520000,93850.9992,71847.1552,5285542.663,6224301.846,6016.3593,6218285.486,932742.8229,98.87563137,513911.1894,2/28/2020,Technology
AAPL,2021,246.3930096,19290177.65,19684000,48500000,327877.592,393822.351,16098236,18962300.06,23198.8781,18939101.18,2840865.177,97.99927682,166763.0106,6/6/2021,Technology
TSLA,2022,65.49716562,12918743.39,13054000,8550000,418861.9912,135256.6067,10611398.52,12499881.4,15883.1491,12483998.25,1872599.738,98.96386849,251511.1154,1/16/2022,Automotive Technology
TSLA,2021,58.08646228,45927796.12,46448000,26980000,1004495.618,520203.8783,38136492.08,44923300.5,56839.2308,44866461.27,6729969.191,98.88002954,70614.16423,6/6/2021,Automotive Technology
NVDA,2020,218.8705447,38880005.49,38886000,85110000,198437.6676,5994.5103,32797559.53,38681567.82,96203.668,38585364.15,5787804.623,99.9845844,84365.65602,4/8/2020,Technology
BABA,2021,190.3213842,45397877.14,45833000,87230000,150377.3052,435122.8636,38456014.08,45247499.83,5130.331,45242369.5,6786355.425,99.05063412,71563.02664,2/4/2021,Consumer Discretionary
AMZN,2022,61.74758182,42232246.02,43111000,26620000,1549965.688,878753.9781,34488894.89,40682280.33,107109.8706,40575170.46,6086275.57,97.96164789,76087.7827,4/15/2022,Consumer Discretionary
NFLX,2023,247.0352191,27905216.88,27911000,68950000,65954.2956,5783.1238,23658243.59,27839262.58,6034.8232,27833227.76,4174984.164,99.97928013,117578.7467,1/13/2023,Entertainment
META,2020,112.9004026,5556570.066,5713000,6450000,104052.455,156429.9336,4634371.478,5452517.611,315.8729,5452201.739,817830.2608,97.26186008,574822.37,6/25/2020,Communication Service
ORCL,2023,277.8732058,49420851.11,50649000,140740000,1688366.474,1228148.886,40512361.8,47732484.64,70882.5209,47661602.12,7149240.318,97.57517644,64748.89139,9/6/2023,Technology
META,2021,291.0795169,46625813.65,47688000,138810000,588479.5678,1062186.354,39033174.81,46037334.08,115951.9485,45921382.13,6888207.32,97.77263388,68775.42988,3/8/2021,Communication Service
TSLA,2023,220.693861,14687781.4,14758000,32570000,621894.0523,70218.6012,11944352.5,14065887.35,13707.9309,14052179.42,2107826.912,99.52419975,222459.3915,5/18/2023,Automotive Technology
MSFT,2021,79.83886944,44628781.96,45429000,36270000,1041204.491,800218.0394,37046884.66,43587577.47,3007.2807,43584570.19,6537685.528,98.23853037,72200.32578,10/17/2021,Technology
AAPL,2023,116.0630927,19751268.97,20351000,23620000,405308.7876,599731.0321,16441764.59,19345960.18,2707.7219,19343252.46,2901487.869,97.05306357,161294.1084,6/12/2023,Technology
MSFT,2022,166.6666667,5287822.195,5310000,8850000,260311.5589,22177.8049,4272761.681,5027510.636,732.1886,5026778.448,754016.7671,99.58233889,618455.838,7/5/2022,Technology
MSFT,2020,130.6674595,13167618.85,13454000,17580000,516103.3069,286381.1521,10728129.35,12651515.54,30186.8968,12621328.64,1893199.297,97.87140514,244030.4816,12/10/2020,Technology
AAPL,2022,193.1832395,31355612.29,31980000,61780000,1233073.638,624387.7104,25597232.06,30122538.65,8147.9907,30114390.66,4517158.599,98.04756814,102605.8005,4/28/2022,Technology
META,2020,129.4626159,47664080.84,48122000,62300000,1104483.646,457919.1588,39545257.13,46559597.2,35765.2798,46523831.92,6978574.787,99.04842035,68154.26001,11/9/2020,Communication Service
AMZN,2021,246.573306,32680717.02,33633000,82930000,621501.9908,952282.9766,27187540.72,32059215.03,73873.0149,31985342.02,4797801.303,97.16860531,97557.99958,3/8/2021,Consumer Discretionary
MSFT,2023,150.8503255,34328656.85,34869000,52600000,1717440.446,540343.1483,27691965.16,32611216.41,32433.8659,32578782.54,4886817.381,98.45036236,94096.32051,4/24/2023,Technology
META,2021,215.8359304,53437628.68,53587000,115660000,1523930.056,149371.3237,44024168.23,51913698.62,120559.5231,51793139.1,7768970.865,99.72125455,61193.43871,12/31/2021,Communication Service
META,2022,287.5585189,20566296.62,21147000,60810000,959273.5814,580703.3827,16645653.29,19607023.04,23901.5178,19583121.52,2937468.228,97.25396802,155219.0287,8/2/2022,Communication Service
ORCL,2023,255.9224275,58188728.36,59815000,153080000,909688.5447,1626271.642,48618958.58,57279039.81,80265.0142,57198774.8,8579816.22,97.28116419,54811.50213,2/25/2023,Technology
AAPL,2020,161.4184533,40810020.37,41792000,67460000,45396.9446,981979.6257,34578267.28,40764623.43,84308.9789,40680314.45,6102047.168,97.65031675,78492.35021,12/14/2020,Technology
ORCL,2021,220.6307695,56576176.55,57739000,127390000,2886673.607,1162823.454,45598623.7,53689502.94,44063.2918,53645439.65,8046815.947,97.98606929,56785.83973,11/5/2021,Technology
META,2023,286.2431378,53931286.73,55376000,158510000,2728101.207,1444713.266,43400617.9,51203185.53,143635.0623,51059550.47,7658932.57,97.39108411,59213.26748,8/15/2023,Communication Service
NFLX,2022,120.704059,34137300.59,34713000,41900000,426863.4649,575699.4111,28644723.94,33710437.12,10761.8997,33699675.22,5054951.284,98.34154521,94519.63818,12/15/2022,Entertainment
BABA,2022,177.1862889,33061473.49,33287000,58980000,1013571.57,225526.5106,27187957.7,32047901.92,62069.3317,31985832.59,4797874.888,99.32247871,98573.10061,5/23/2022,Consumer Discretionary
NVDA,2020,212.8708224,21171460.98,21304000,45350000,727065.7308,132539.0246,17343726.67,20444395.24,40010.9269,20404384.32,3060657.648,99.37786789,154074.4039,7/22/2020,Technology
META,2020,91.84280515,56675799.54,57152000,52490000,1768580.834,476200.4645,46652106.19,54907218.7,22387.8939,54884830.81,8232724.621,99.1667825,57370.10603,10/19/2020,Communication Service
BABA,2020,102.7076315,38347713.97,39481000,40550000,941192.7144,1133286.033,31748196.75,37406521.25,55701.5424,37350819.71,5602622.957,97.12954071,83092.71295,12/13/2020,Consumer Discretionary
AMZN,2023,101.3892704,50501892.21,50962000,51670000,1018114.177,460107.789,41964693.83,49483778.03,113549.9976,49370228.04,7405534.206,99.09715516,64350.60045,6/28/2023,Consumer Discretionary
NFLX,2020,88.43507889,45106613.76,46079000,40750000,1103588.063,972386.2367,37372489.42,44003025.7,35391.0902,43967634.61,6595145.192,97.88974102,71180.44228,5/1/2020,Entertainment
NVDA,2022,68.32298137,6915757.975,7084000,4840000,153222.9115,168242.0248,5742423.985,6762535.064,6742.1402,6755792.924,1013368.939,97.625042,463554.9266,12/30/2022,Technology
MSFT,2022,193.7526264,34886923.51,35695000,69160000,892730.8835,808076.4928,28829530.52,33994192.62,77097.8967,33917094.73,5087564.209,97.73616335,91916.57095,11/28/2022,Technology
AMZN,2022,162.7644055,27072696.3,27420000,44630000,483519.0916,347303.7015,22598741.39,26589177.21,2422.6304,26586754.58,3988013.187,98.73339277,119685.9774,6/17/2022,Consumer Discretionary
NFLX,2023,147.3975538,22179528.66,22402000,33020000,712634.8065,222471.3432,18236427.39,21466893.85,12273.393,21454620.46,3218193.069,99.00691303,146517.7797,7/2/2023,Entertainment
GOOG,2020,204.5781816,39403222.39,40278000,82400000,1662419.921,874777.6139,32061164.58,37740802.47,21785.3137,37719017.15,5657852.573,97.82815032,81446.53905,9/12/2020,Technology
ORCL,2020,68.15311488,43153786.99,43549000,29680000,1257880.981,395213.0059,35516200.91,41895906.01,112140.2383,41783765.77,6267564.866,99.09248661,75321.5137,1/23/2020,Technology
BABA,2020,221.4793945,20502067.34,20941000,46380000,40964.7278,438932.6592,17361407.53,20461102.61,35917.2813,20425185.33,3063777.8,97.90395559,156746.9271,2/20/2020,Consumer Discretionary
ORCL,2020,281.697017,20015373.53,20483000,57700000,130963.5754,467626.4709,16886655.07,19884409.95,17756.9272,19866653.03,2979997.954,97.71700205,160254.0253,7/5/2020,Technology
NFLX,2023,57.70954059,48942326.9,50217000,28980000,581103.9807,1274673.105,41072819.17,48361222.91,40259.1815,48320963.73,7248144.56,97.46167014,65306.76464,6/1/2023,Entertainment
MSFT,2021,147.7481801,12491365.69,12501000,18470000,618933.7056,9634.3143,10064817.5,11872431.98,31470.2189,11840961.76,1776144.264,99.92293165,262641.5007,7/19/2021,Technology
BABA,2022,86.01034477,56704100.28,57807000,49720000,1009134.115,1102899.722,47249940.97,55694966.16,106800.3181,55588165.84,8338224.877,98.09210005,56718.92331,7/9/2022,Consumer Discretionary
